"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","goals_against_gk","pens_allowed","free_kick_goals_against_gk","corner_kick_goals_against_gk","own_goals_against_gk","psxg_gk","psnpxg_per_shot_on_target_against","psxg_net_gk","psxg_net_per90_gk","passes_completed_launched_gk","passes_launched_gk","passes_pct_launched_gk","passes_gk","passes_throws_gk","pct_passes_launched_gk","passes_length_avg_gk","goal_kicks","pct_goal_kicks_launched","goal_kick_length_avg","crosses_gk","crosses_stopped_gk","crosses_stopped_pct_gk","def_actions_outside_pen_area_gk","def_actions_outside_pen_area_per90_gk","avg_distance_def_actions_gk"
"0d8a37c2","2008-2009","GER","2. 2. Bundesliga","7th","Kaiserslautern",20,14.5,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2009-2010","GER","2. 2. Bundesliga","1st","Kaiserslautern",21,33,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2010-2011","GER","1. Bundesliga","7th","Kaiserslautern",22,25,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2011-2012","GER","1. Bundesliga","18th","Kaiserslautern",23,11,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2012-2013","GER","2. 2. Bundesliga","3rd","Kaiserslautern",24,34,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2013-2014","GER","2. 2. Bundesliga","4th","Kaiserslautern",25,33,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0d8a37c2","2014-2015","GER","2. 2. Bundesliga","4th","Kaiserslautern",26,28.2,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2012-2013","SRB","1. SuperLiga","7th","Rad",16,0.1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2014-2015","SRB","1. SuperLiga","6th","Rad",18,21,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2015-2016","ITA","1. Serie A","13th","Atalanta",19,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2016-2017","ITA","2. Serie B","14th","Avellino",20,30.5,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2017-2018","ITA","2. Serie B","12th","Salernitana",21,35.2,47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2018-2019","ITA","2. Serie B","9th","Cremonese",22,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0dfce079","2019-2020","ITA","1. Serie A","9th","Hellas Verona",23,3,8,2,1,3,0,6.8,0.38,-1.2,-0.41,14,37,37.8,47,10,51.1,40.7,14,92.9,64.5,14,1,7.1,0,0,13.8
"0dfce079","2021-2022","ITA","1. Serie A","19th","Cagliari",25,2,4,1,1,0,0,4.7,0.38,0.7,0.36,20,47,42.6,49,5,65.3,47.6,18,83.3,56.1,25,1,4,1,0.5,11.8
"0f7dbaf6","2017-2018","ESP","2. Segunda División","20th","Barcelona B",20,2,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"0f7dbaf6","2020-2021","ESP","1. La Liga","10th","Athletic Club",23,1,2,0,0,0,0,1.1,0.36,-0.9,-0.92,1,4,25,17,6,11.8,26.6,7,28.6,35.9,10,0,0,1,1,13.5
"10072610","2006-2007","ESP","1. La Liga","19th","Real Sociedad",23,29,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10072610","2008-2009","ESP","2. Segunda División","6th","Real Sociedad",25,32,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10072610","2009-2010","ESP","2. Segunda División","1st","Real Sociedad",26,24,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10072610","2010-2011","ESP","1. La Liga","15th","Real Sociedad",27,38,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
