"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","sca","sca_per90","sca_passes_live","sca_passes_dead","sca_dribbles","sca_shots","sca_fouled","sca_defense","gca","gca_per90","gca_passes_live","gca_passes_dead","gca_dribbles","gca_shots","gca_fouled","gca_defense"
"8eb55dbb","2014-2015","NED","1. Dutch Eredivisie","6th","Zwolle",19,4.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eb55dbb","2015-2016","NED","1. Dutch Eredivisie","8th","Zwolle",20,17.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eb55dbb","2016-2017","NED","1. Dutch Eredivisie","11th","ADO Den Haag",21,17.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eb55dbb","2017-2018","NED","1. Dutch Eredivisie","7th","ADO Den Haag",22,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eb55dbb","2018-2019","NED","1. Dutch Eredivisie","9th","ADO Den Haag",23,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eb55dbb","2019-2020","GER","1. Bundesliga","11th","Union Berlin",24,6,15,2.5,11,0,3,0,1,0,3,0.5,3,0,0,0,0,0
"8eb55dbb","2020-2021","GER","1. Bundesliga","7th","Union Berlin",25,12.3,37,3.01,28,0,3,3,3,0,9,0.73,7,0,1,0,1,0
"8eb55dbb","2021-2022","GER","1. Bundesliga","7th","Union Berlin",26,6.9,31,4.46,25,0,0,1,4,1,2,0.29,2,0,0,0,0,0
"8eec784d","2017-2018","FRA","1. Ligue 1","1st","Paris S-G",17,1.4,2,1.48,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"8eec784d","2018-2019","SCO","1. Premiership","1st","Celtic",18,4.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eec784d","2018-2019","FRA","1. Ligue 1","1st","Paris S-G",18,0.6,2,3.33,1,0,0,0,0,1,1,1.67,0,0,0,0,0,1
"8eec784d","2019-2020","FRA","1. Ligue 1","4th","Lille",19,0.9,2,2.12,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"8eec784d","2020-2021","FRA","1. Ligue 1","1st","Lille",20,9.8,13,1.33,9,0,0,2,0,2,0,0,0,0,0,0,0,0
"8eec784d","2021-2022","FRA","1. Ligue 1","8th","Lille",21,8.2,17,2.08,13,0,1,1,2,0,5,0.61,3,0,1,0,1,0
"8eef18aa","2016-2017","FRA","2. Ligue 2","13th","Valenciennes",17,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eef18aa","2017-2018","FRA","2. Ligue 2","13th","Valenciennes",18,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eef18aa","2018-2019","FRA","2. Ligue 2","13th","Valenciennes",19,10.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eef18aa","2019-2020","FRA","2. Ligue 2","8th","Guingamp",20,22.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eef18aa","2020-2021","FRA","2. Ligue 2","9th","Guingamp",21,28.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8eef18aa","2021-2022","FRA","1. Ligue 1","18th","Metz",22,2.6,2,0.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"8f056768","2015-2016","AUT","1. Bundesliga","1st","RB Salzburg",17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f056768","2016-2017","AUT","1. Bundesliga","1st","RB Salzburg",18,8.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f056768","2017-2018","AUT","1. Bundesliga","1st","RB Salzburg",19,18.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f056768","2018-2019","AUT","1. Bundesliga","1st","RB Salzburg",20,23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f056768","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",21,19.1,36,1.88,28,0,5,1,2,0,4,0.21,4,0,0,0,0,0
"8f056768","2020-2021","GER","1. Bundesliga","4th","Wolfsburg",22,29.2,51,1.75,41,1,1,3,2,3,6,0.21,4,0,0,1,0,1
"8f056768","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",23,2.6,5,1.89,5,0,0,0,0,0,1,0.38,1,0,0,0,0,0
"8f29e08b","2018-2019","ESP","2. Segunda División","1st","Osasuna",22,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f29e08b","2019-2020","ESP","1. La Liga","10th","Osasuna",23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f29e08b","2020-2021","ESP","1. La Liga","11th","Osasuna",24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f29e08b","2021-2022","ESP","1. La Liga","13th","Osasuna",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f325097","2017-2018","FRA","1. Ligue 1","10th","Montpellier",18,6.4,11,1.71,4,2,1,0,3,1,1,0.16,1,0,0,0,0,0
"8f325097","2018-2019","FRA","1. Ligue 1","6th","Montpellier",19,10.9,6,0.55,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
"8f325097","2019-2020","FRA","1. Ligue 1","8th","Montpellier",20,6.2,3,0.49,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"8f325097","2020-2021","FRA","1. Ligue 1","8th","Montpellier",21,15.2,8,0.53,8,0,0,0,0,0,1,0.07,1,0,0,0,0,0
"8f325097","2021-2022","FRA","1. Ligue 1","5th","Montpellier",22,14.7,15,1.02,12,1,0,0,2,0,2,0.14,2,0,0,0,0,0
"8f3565b3","2010-2011","CRO","1. 1. HNL","5th","Inter Zaprešić",19,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2011-2012","CRO","1. 1. HNL","11th","Inter Zaprešić",20,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2012-2013","CRO","1. 1. HNL","10th","Inter Zaprešić",21,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2013-2014","CRO","1. 1. HNL","5th","Lokomotiva",22,20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2014-2015","CRO","1. 1. HNL","4th","Lokomotiva",23,2.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2014-2015","GER","2. 2. Bundesliga","15th","St. Pauli",23,11.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2015-2016","ITA","2. Serie B","2nd","Crotone",24,35.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2016-2017","ITA","1. Serie A","10th","Sampdoria",25,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2017-2018","ITA","1. Serie A","18th","Crotone",26,17.6,40,2.27,25,2,3,1,8,1,2,0.11,0,0,0,1,1,0
"8f3565b3","2018-2019","ITA","2. Serie B","12th","Crotone",27,12.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2018-2019","ESP","2. Segunda División","5th","Mallorca",27,15.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2019-2020","ESP","1. La Liga","19th","Mallorca",28,30.7,46,1.5,26,2,2,7,9,0,6,0.2,4,0,1,0,1,0
"8f3565b3","2020-2021","ESP","2. Segunda División","2nd","Mallorca",29,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f3565b3","2020-2021","ESP","1. La Liga","11th","Osasuna",29,18.1,24,1.33,15,0,2,4,2,1,1,0.06,0,0,0,1,0,0
"8f3565b3","2021-2022","ESP","1. La Liga","13th","Osasuna",30,3.4,6,1.76,5,0,1,0,0,0,0,0,0,0,0,0,0,0
"8f5e92a6","2017","BRA","1. Série A","3rd","Santos",16,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f5e92a6","2018","BRA","1. Série A","10th","Santos",17,29.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f5e92a6","2019","BRA","1. Série A","2nd","Santos",18,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f5e92a6","2019-2020","ESP","1. La Liga","1st","Real Madrid",18,11.3,31,2.74,27,1,1,0,2,0,1,0.09,1,0,0,0,0,0
"8f5e92a6","2020-2021","ESP","1. La Liga","2nd","Real Madrid",19,10.9,40,3.66,30,0,5,1,3,1,9,0.82,7,0,2,0,0,0
"8f5e92a6","2021-2022","ESP","1. La Liga","1st","Real Madrid",20,5.7,12,2.1,8,1,1,1,1,0,3,0.53,3,0,0,0,0,0
"8f62b6ee","2005-2006","FRA","1. Ligue 1","8th","Nice",18,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2006-2007","FRA","1. Ligue 1","16th","Nice",19,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2007-2008","FRA","1. Ligue 1","8th","Nice",20,29.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2008-2009","FRA","1. Ligue 1","3rd","Lyon",21,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2009-2010","FRA","1. Ligue 1","2nd","Lyon",22,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2010-2011","FRA","1. Ligue 1","3rd","Lyon",23,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2011-2012","FRA","1. Ligue 1","4th","Lyon",24,35.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2012-2013","FRA","1. Ligue 1","3rd","Lyon",25,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2012-2013","ENG","1. Premier League","5th","Tottenham",25,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2013-2014","ENG","1. Premier League","6th","Tottenham",26,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2014-2015","ENG","1. Premier League","5th","Tottenham",27,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2015-2016","ENG","1. Premier League","3rd","Tottenham",28,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2016-2017","ENG","1. Premier League","2nd","Tottenham",29,33.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f62b6ee","2017-2018","ENG","1. Premier League","3rd","Tottenham",30,36,3,0.08,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0
"8f62b6ee","2018-2019","ENG","1. Premier League","4th","Tottenham",31,33,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8f62b6ee","2019-2020","ENG","1. Premier League","6th","Tottenham",32,20.1,1,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8f62b6ee","2020-2021","ENG","1. Premier League","7th","Tottenham",33,38,1,0.03,1,0,0,0,0,0,1,0.03,1,0,0,0,0,0
"8f62b6ee","2021-2022","ENG","1. Premier League","6th","Tottenham",34,17,4,0.24,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f696594","2011-2012","NED","1. Dutch Eredivisie","3rd","PSV Eindhoven",17,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2012-2013","NED","1. Dutch Eredivisie","2nd","PSV Eindhoven",18,5.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2013-2014","NED","1. Dutch Eredivisie","4th","PSV Eindhoven",19,29.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2014-2015","NED","1. Dutch Eredivisie","1st","PSV Eindhoven",20,28.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2015-2016","ENG","1. Premier League","5th","Manchester Utd",21,16.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2016-2017","FRA","1. Ligue 1","4th","Lyon",22,13.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2016-2017","ENG","1. Premier League","6th","Manchester Utd",22,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f696594","2017-2018","FRA","1. Ligue 1","3rd","Lyon",23,28.4,143,5.04,76,34,12,10,10,1,20,0.7,12,3,1,2,1,1
"8f696594","2018-2019","FRA","1. Ligue 1","3rd","Lyon",24,30.4,216,7.1,122,56,13,14,9,2,13,0.43,9,1,1,2,0,0
"8f696594","2019-2020","FRA","1. Ligue 1","7th","Lyon",25,11.3,53,4.69,21,12,10,3,6,1,6,0.53,2,0,3,0,1,0
"8f696594","2020-2021","FRA","1. Ligue 1","4th","Lyon",26,32.5,167,5.14,94,30,21,8,10,4,29,0.89,17,2,6,0,3,1
"8f696594","2021-2022","ESP","1. La Liga","7th","Barcelona",27,15,62,4.14,34,16,5,3,4,0,11,0.73,5,1,2,1,2,0
"8f7e6783","2016-2017","NED","1. Dutch Eredivisie","6th","AZ Alkmaar",17,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2017-2018","NED","1. Dutch Eredivisie","3rd","AZ Alkmaar",18,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2018-2019","NED","1. Dutch Eredivisie","4th","AZ Alkmaar",19,18.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2018-2019","NED","2. Eerste Divisie","18th","Jong AZ",19,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2019-2020","NED","1. Dutch Eredivisie","2nd","AZ Alkmaar",20,23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2020-2021","NED","1. Dutch Eredivisie","3rd","AZ Alkmaar",21,28.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f7e6783","2021-2022","FRA","1. Ligue 1","2nd","Nice",22,7.8,24,3.09,15,6,1,2,0,0,1,0.13,1,0,0,0,0,0
"8f866fe8","2009-2010","ITA","1. Serie A","18th","Atalanta",17,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2010-2011","ITA","2. Serie B","14th","Cittadella",18,14.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2011-2012","ITA","1. Serie A","12th","Atalanta",19,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2012-2013","ITA","1. Serie A","13th","Bologna",20,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2013-2014","ITA","1. Serie A","12th","Sampdoria",21,30.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2014-2015","ITA","1. Serie A","5th","Napoli",22,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2014-2015","ITA","1. Serie A","7th","Sampdoria",22,10.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2015-2016","ITA","1. Serie A","2nd","Napoli",23,6.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2016-2017","ITA","1. Serie A","3rd","Napoli",24,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2016-2017","ENG","1. Premier League","8th","Southampton",24,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f866fe8","2017-2018","ENG","1. Premier League","17th","Southampton",25,12,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0
"8f866fe8","2018-2019","ITA","1. Serie A","9th","Sampdoria",26,9,28,3.1,20,4,1,1,2,0,4,0.44,3,0,0,0,1,0
"8f866fe8","2018-2019","ENG","1. Premier League","16th","Southampton",26,5.3,11,2.08,6,0,2,0,2,1,1,0.19,1,0,0,0,0,0
"8f866fe8","2019-2020","ITA","1. Serie A","15th","Sampdoria",27,22.6,80,3.54,44,12,3,9,11,1,8,0.35,4,0,1,1,2,0
"8f866fe8","2020-2021","ITA","1. Serie A","9th","Sampdoria",28,9.7,26,2.69,17,1,2,3,2,1,7,0.72,3,0,1,2,0,1
"8f866fe8","2021-2022","ITA","1. Serie A","15th","Sampdoria",29,8.5,27,3.17,20,1,0,5,1,0,2,0.23,1,0,0,1,0,0
"8f898ba8","2014","ARG","1. Primera Div","6th","Estudiantes",22,12.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f898ba8","2015","ARG","1. Primera Div","7th","Estudiantes",23,8.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f898ba8","2015-2016","FRA","1. Ligue 1","3rd","Monaco",24,17.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f898ba8","2016-2017","FRA","1. Ligue 1","1st","Monaco",25,6.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f898ba8","2017-2018","FRA","1. Ligue 1","2nd","Monaco",26,4.7,7,1.49,4,0,0,1,2,0,2,0.42,1,0,0,0,1,0
"8f898ba8","2017-2018","ENG","1. Premier League","17th","Southampton",26,5,10,2,8,0,1,1,0,0,1,0.2,1,0,0,0,0,0
"8f898ba8","2018-2019","ESP","1. La Liga","13th","Leganés",27,22.1,48,2.17,39,0,0,5,4,0,3,0.14,3,0,0,0,0,0
"8f898ba8","2019-2020","ESP","1. La Liga","18th","Leganés",28,13.5,29,2.15,21,0,0,5,3,0,3,0.22,2,0,0,0,1,0
"8f898ba8","2020-2021","ESP","1. La Liga","17th","Elche",29,11.1,17,1.53,16,0,1,0,0,0,3,0.27,3,0,0,0,0,0
"8f898ba8","2021-2022","ESP","1. La Liga","17th","Elche",30,2.8,3,1.05,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"8f8c6934","2016-2017","ESP","1. La Liga","4th","Sevilla",23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8f8c6934","2017-2018","ESP","1. La Liga","7th","Sevilla",24,14.1,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0
"8f8c6934","2018-2019","ESP","1. La Liga","5th","Getafe",25,37,5,0.14,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"8f8c6934","2019-2020","ESP","1. La Liga","8th","Getafe",26,38,5,0.13,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"8f8c6934","2020-2021","ESP","1. La Liga","15th","Getafe",27,28,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0
"8f8c6934","2021-2022","ESP","1. La Liga","16th","Getafe",28,18,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fd9996f","2011-2012","ITA","1. Serie A","8th","Parma",19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2012-2013","NED","1. Dutch Eredivisie","16th","Roda JC",20,28.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2013-2014","POR","1. Primeira Liga","6th","Marítimo",21,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2014-2015","POR","1. Primeira Liga","9th","Marítimo",22,28.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2015-2016","POR","1. Primeira Liga","3rd","Porto",23,27.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2016-2017","POR","1. Primeira Liga","2nd","Porto",24,26.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2017-2018","POR","1. Primeira Liga","1st","Porto",25,17.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2018-2019","POR","1. Primeira Liga","2nd","Porto",26,23.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2019-2020","POR","1. Primeira Liga","1st","Porto",27,23.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2020-2021","FRA","1. Ligue 1","2nd","Paris S-G",28,15.9,14,0.88,12,0,0,1,1,0,3,0.19,3,0,0,0,0,0
"8fd9996f","2020-2021","POR","1. Primeira Liga","2nd","Porto",28,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fd9996f","2021-2022","FRA","1. Ligue 1","1st","Paris S-G",29,9.3,7,0.75,3,0,0,0,1,3,0,0,0,0,0,0,0,0
"8fe2a392","2019-2020","NED","2. Eerste Divisie","3rd","Volendam",18,18.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fe2a392","2020-2021","NED","2. Eerste Divisie","6th","Volendam",19,25.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fe2a392","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",20,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fef5412","2014-2015","ITA","2. Serie B","14th","Virtus Lanciano",20,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fef5412","2015-2016","ITA","1. Serie A","13th","Atalanta",21,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fef5412","2016-2017","ITA","1. Serie A","4th","Atalanta",22,29.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8fef5412","2017-2018","ITA","1. Serie A","6th","Milan",23,1.7,5,2.87,4,1,0,0,0,0,1,0.57,1,0,0,0,0,0
"8fef5412","2018-2019","ITA","1. Serie A","5th","Milan",24,5.6,16,2.88,13,3,0,0,0,0,2,0.36,2,0,0,0,0,0
"8fef5412","2019-2020","ITA","1. Serie A","6th","Milan",25,19.2,25,1.3,21,3,0,0,0,1,2,0.1,2,0,0,0,0,0
"8fef5412","2020-2021","ITA","1. Serie A","2nd","Milan",26,0.3,3,9.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fef5412","2020-2021","ITA","1. Serie A","20th","Parma",26,9,13,1.45,11,0,0,1,0,1,0,0,0,0,0,0,0,0
