"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","passes_completed","passes","passes_pct","passes_total_distance","passes_progressive_distance","passes_completed_short","passes_short","passes_pct_short","passes_completed_medium","passes_medium","passes_pct_medium","passes_completed_long","passes_long","passes_pct_long","assists","xa","xa_net","assisted_shots","passes_into_final_third","passes_into_penalty_area","crosses_into_penalty_area","progressive_passes"
"e0f3a1f6","2013-2014","FRA","2. Ligue 2","16th","Auxerre",18,18.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2014-2015","FRA","2. Ligue 2","9th","Auxerre",19,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2015-2016","BEL","1. Pro League","1st","Club Brugge",20,1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2015-2016","BEL","1. Pro League","13th","RE Mouscron",20,9.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2016-2017","FRA","2. Ligue 2","19th","Red Star",21,30.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2017-2018","FRA","2. Ligue 2","5th","Brest",22,31.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2018-2019","FRA","2. Ligue 2","2nd","Brest",23,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e0f3a1f6","2019-2020","FRA","1. Ligue 1","14th","Brest",24,20.4,845,956,88.4,18409,6026,250,266,94,422,446,94.6,165,233,70.8,0,0.1,-0.1,4,57,5,0,53
"e0f3a1f6","2020-2021","FRA","1. Ligue 1","18th","Nantes",25,21.6,633,751,84.3,12747,4537,212,236,89.8,323,357,90.5,91,142,64.1,0,0.1,-0.1,2,40,1,1,46
"e0f3a1f6","2021-2022","FRA","1. Ligue 1","7th","Nantes",26,15.9,538,621,86.6,11083,3924,181,193,93.8,268,293,91.5,83,124,66.9,0,0.1,-0.1,4,43,2,0,39
"e12b0b5b","2010-2011","GER","1. Bundesliga","17th","Eint Frankfurt",19,9.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2011-2012","GER","2. 2. Bundesliga","2nd","Eint Frankfurt",20,30.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2012-2013","GER","1. Bundesliga","6th","Eint Frankfurt",21,32.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2013-2014","GER","1. Bundesliga","13th","Eint Frankfurt",22,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2014-2015","GER","1. Bundesliga","1st","Bayern Munich",23,10.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2015-2016","GER","1. Bundesliga","1st","Bayern Munich",24,4.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2016-2017","GER","1. Bundesliga","3rd","Dortmund",25,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e12b0b5b","2018-2019","GER","1. Bundesliga","7th","Eint Frankfurt",27,10.3,441,539,81.8,8126,2161,204,224,91.1,176,213,82.6,54,89,60.7,0,0.9,-0.9,14,38,10,2,46
"e12b0b5b","2019-2020","GER","1. Bundesliga","9th","Eint Frankfurt",28,21.5,1025,1209,84.8,19626,4865,418,468,89.3,436,492,88.6,150,198,75.8,3,1.5,1.5,23,86,18,5,111
"e12b0b5b","2020-2021","GER","1. Bundesliga","5th","Eint Frankfurt",29,18.1,883,1053,83.9,15803,4025,390,449,86.9,385,426,90.4,93,140,66.4,0,1.3,-1.3,20,79,19,3,87
"e12b0b5b","2021-2022","GER","1. Bundesliga","6th","Eint Frankfurt",30,2.5,113,135,83.7,2065,748,53,61,86.9,43,55,78.2,14,16,87.5,0,0.3,-0.3,5,14,3,1,17
"e14ec482","2015-2016","ITA","2. Serie B","15th","Ascoli",18,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e14ec482","2016-2017","ITA","2. Serie B","16th","Ascoli",19,30.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e14ec482","2017-2018","ITA","1. Serie A","7th","Atalanta",20,1.4,38,52,73.1,667,136,16,21,76.2,17,20,85,5,9,55.6,0,0.5,-0.5,4,1,2,1,2
"e14ec482","2017-2018","ITA","1. Serie A","15th","Bologna",20,3.8,79,116,68.1,1415,438,38,52,73.1,29,39,74.4,11,23,47.8,1,1.1,-0.1,5,5,2,1,8
"e14ec482","2018-2019","ITA","1. Serie A","10th","Bologna",21,21.8,467,764,61.1,8556,2972,205,262,78.2,191,289,66.1,63,163,38.7,5,3,2,20,40,25,13,87
"e14ec482","2019-2020","ITA","1. Serie A","12th","Bologna",22,29.8,687,1108,62,12919,4456,322,416,77.4,245,362,67.7,106,261,40.6,6,6.6,-0.6,51,35,39,11,95
"e14ec482","2020-2021","ITA","1. Serie A","12th","Bologna",23,19.5,482,725,66.5,8855,3177,232,292,79.5,166,237,70,73,149,49,3,2.4,0.6,30,39,21,6,71
"e14ec482","2021-2022","ITA","1. Serie A","10th","Bologna",24,7.2,206,304,67.8,3672,1280,103,133,77.4,65,89,73,28,63,44.4,2,0.8,1.2,9,14,10,5,21
"e162b013","2011-2012","BEL","1. Pro League","2nd","Club Brugge",19,22.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2012-2013","BEL","1. Pro League","3rd","Club Brugge",20,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2013-2014","BEL","1. Pro League","3rd","Club Brugge",21,30.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2014-2015","BEL","1. Pro League","2nd","Club Brugge",22,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2015-2016","BEL","1. Pro League","1st","Club Brugge",23,29.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2016-2017","FRA","1. Ligue 1","2nd","Paris S-G",24,18.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e162b013","2017-2018","FRA","1. Ligue 1","1st","Paris S-G",25,17.5,907,1116,81.3,14727,5094,467,527,88.6,354,434,81.6,67,109,61.5,3,4.8,-1.8,22,59,27,15,93
"e162b013","2018-2019","FRA","1. Ligue 1","1st","Paris S-G",26,17.9,824,985,83.7,14676,4411,375,424,88.4,371,427,86.9,74,122,60.7,3,3.4,-0.4,20,59,24,7,94
"e162b013","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",27,13.8,772,925,83.5,14310,3483,335,381,87.9,331,380,87.1,95,129,73.6,1,1.9,-0.9,18,42,18,9,55
"e162b013","2020-2021","GER","1. Bundesliga","3rd","Dortmund",28,16.4,1024,1253,81.7,18826,5553,450,502,89.6,441,511,86.3,119,191,62.3,1,1.7,-0.7,13,73,22,11,88
"e162b013","2021-2022","GER","1. Bundesliga","2nd","Dortmund",29,13.3,748,966,77.4,13928,5621,317,358,88.5,337,423,79.7,83,150,55.3,3,2.4,0.6,13,45,21,11,91
"e1846dde","2020-2021","ESP","1. La Liga","14th","Levante",23,8,197,264,74.6,5449,3292,50,50,100,74,76,97.4,69,132,52.3,0,0,0,0,6,0,0,1
"e1846dde","2021-2022","ESP","1. La Liga","20th","Levante",24,9,196,282,69.5,5666,3294,42,42,100,87,87,100,65,151,43,0,0,0,1,3,0,0,0
"e1b0a70d","2011-2012","ITA","1. Serie A","11th","Catania",21,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2013-2014","ITA","2. Serie B","11th","Avellino",23,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2014-2015","ITA","2. Serie B","22nd","Catania",24,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2015-2016","ITA","2. Serie B","18th","Salernitana",25,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2016-2017","ITA","2. Serie B","10th","Salernitana",26,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2017-2018","ITA","2. Serie B","1st","Empoli",27,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1b0a70d","2018-2019","ITA","1. Serie A","18th","Empoli",28,8,184,230,80,5367,3205,19,19,100,105,105,100,60,106,56.6,0,0,0,0,2,0,0,0
"e1b0a70d","2018-2019","ITA","1. Serie A","16th","Fiorentina",28,2,45,66,68.2,1178,634,7,7,100,26,27,96.3,12,32,37.5,0,0,0,0,0,0,0,0
"e1b0a70d","2019-2020","ITA","1. Serie A","10th","Fiorentina",29,6.9,145,210,69,3860,1762,30,30,100,63,63,100,50,115,43.5,0,0,0,1,0,0,0,0
"e1b0a70d","2020-2021","ITA","1. Serie A","13th","Fiorentina",30,3,48,87,55.2,2190,1758,2,2,100,12,12,100,34,73,46.6,0,0,0,0,2,0,0,0
"e1b0a70d","2021-2022","ITA","1. Serie A","7th","Fiorentina",31,14.8,593,717,82.7,17643,8897,79,80,98.8,254,257,98.8,258,377,68.4,0,0,0,0,6,0,0,1
"e1cbb531","2013-2014","NED","2. Eerste Divisie","14th","Jong Ajax",18,23.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1cbb531","2015-2016","DEN","1. Superliga","9th","Nordsjælland",20,25.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1cbb531","2016-2017","DEN","1. Superliga","5th","Nordsjælland",21,34.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e1cbb531","2017-2018","ESP","1. La Liga","13th","Celta Vigo",22,34,1858,2065,90,35542,9686,733,816,89.8,858,929,92.4,249,291,85.6,0,0.5,-0.5,10,169,10,0,153
"e1cbb531","2018-2019","ESP","1. La Liga","17th","Celta Vigo",23,27.7,1284,1439,89.2,22612,5626,608,670,90.7,519,565,91.9,146,181,80.7,1,0.9,0.1,20,105,12,1,106
"e1cbb531","2019-2020","ESP","1. La Liga","17th","Celta Vigo",24,15.4,683,777,87.9,12356,2941,307,341,90,273,304,89.8,87,105,82.9,0,0.5,-0.5,10,52,5,0,61
"e1cbb531","2019-2020","ITA","1. Serie A","7th","Napoli",24,8.4,608,646,94.1,10855,2265,291,310,93.9,229,241,95,74,77,96.1,0,0.2,-0.2,6,58,2,0,37
"e1cbb531","2020-2021","ITA","1. Serie A","5th","Napoli",25,1.7,114,127,89.8,2059,343,52,53,98.1,43,50,86,15,18,83.3,0,0,0,0,7,1,0,9
"e1cbb531","2021-2022","ITA","1. Serie A","3rd","Napoli",26,5.9,450,481,93.6,7834,1607,207,218,95,197,206,95.6,40,47,85.1,0,0.1,-0.1,3,35,1,0,23
"e1df6989","2018-2019","FRA","1. Ligue 1","12th","Nantes",19,1,37,46,80.4,637,177,18,20,90,14,18,77.8,5,8,62.5,0,0,0,0,6,1,0,5
"e1df6989","2019-2020","FRA","1. Ligue 1","13th","Nantes",20,22.3,901,1157,77.9,16112,3848,442,502,88,316,377,83.8,118,231,51.1,2,4,-2,35,85,17,3,89
"e1df6989","2020-2021","FRA","1. Ligue 1","18th","Nantes",21,26.4,1038,1323,78.5,19161,5268,470,527,89.2,374,442,84.6,153,289,52.9,2,2.1,-0.1,23,118,12,2,101
"e1df6989","2021-2022","ENG","1. Premier League","17th","Watford",22,3.7,127,165,77,2765,921,45,53,84.9,53,67,79.1,29,44,65.9,0,0.5,-0.5,9,20,4,0,19
"e21042ae","2011-2012","GER","3. 3. Liga","13th","Arminia",23,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2012-2013","GER","3. 3. Liga","2nd","Arminia",24,28.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2013-2014","GER","2. 2. Bundesliga","16th","Arminia",25,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2014-2015","GER","3. 3. Liga","1st","Arminia",26,32.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2015-2016","GER","2. 2. Bundesliga","12th","Arminia",27,30.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2016-2017","GER","2. 2. Bundesliga","15th","Arminia",28,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2017-2018","GER","2. 2. Bundesliga","4th","Arminia",29,25.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2018-2019","GER","2. 2. Bundesliga","7th","Arminia",30,30.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2019-2020","GER","2. 2. Bundesliga","1st","Arminia",31,31.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e21042ae","2020-2021","GER","1. Bundesliga","15th","Arminia",32,30.1,450,798,56.4,7436,1943,237,372,63.7,156,286,54.5,43,83,51.8,2,3.5,-1.5,28,49,17,2,79
"e21042ae","2021-2022","GER","1. Bundesliga","17th","Arminia",33,12.8,189,358,52.8,3017,916,114,171,66.7,50,120,41.7,19,42,45.2,1,1.2,-0.2,13,27,7,2,33
"e26fcca3","2016","ARG","1. Primera Div","2nd","Estudiantes",18,15.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e26fcca3","2016-2017","ARG","1. Primera Div","3rd","Estudiantes",19,23.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e26fcca3","2017-2018","GER","1. Bundesliga","7th","Stuttgart",20,26.5,964,1160,83.1,17155,3940,408,468,87.2,437,508,86,103,149,69.1,1,0.2,0.8,9,79,8,1,90
"e26fcca3","2018-2019","GER","1. Bundesliga","16th","Stuttgart",21,27,923,1140,81,17205,4025,368,440,83.6,420,486,86.4,121,168,72,0,0.7,-0.7,13,79,10,2,89
"e26fcca3","2019-2020","GER","1. Bundesliga","10th","Hertha BSC",22,7,260,308,84.4,4754,931,111,126,88.1,111,126,88.1,29,39,74.4,1,0.1,0.9,2,12,1,1,19
"e26fcca3","2019-2020","GER","2. 2. Bundesliga","2nd","Stuttgart",22,12.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e26fcca3","2020-2021","GER","1. Bundesliga","14th","Hertha BSC",23,8.5,294,353,83.3,5496,1450,130,144,90.3,116,136,85.3,41,58,70.7,0,0.2,-0.2,6,29,4,0,26
"e26fcca3","2021-2022","GER","1. Bundesliga","11th","Hertha BSC",24,13.9,554,668,82.9,9740,2410,257,302,85.1,227,255,89,57,75,76,0,0.1,-0.1,4,32,1,0,36
"e2716bd0","2004-2005","ESP","2. Segunda División","4th","Eibar",18,31.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2005-2006","ESP","1. La Liga","6th","Celta Vigo",19,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2006-2007","ESP","1. La Liga","4th","Valencia",20,29.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2007-2008","ESP","1. La Liga","10th","Valencia",21,30.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2008-2009","ESP","1. La Liga","6th","Valencia",22,16.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2009-2010","ESP","1. La Liga","3rd","Valencia",23,26.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2010-2011","ENG","1. Premier League","3rd","Manchester City",24,28.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2011-2012","ENG","1. Premier League","1st","Manchester City",25,31.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2012-2013","ENG","1. Premier League","2nd","Manchester City",26,27.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2013-2014","ENG","1. Premier League","1st","Manchester City",27,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2014-2015","ENG","1. Premier League","2nd","Manchester City",28,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2015-2016","ENG","1. Premier League","4th","Manchester City",29,19.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2016-2017","ENG","1. Premier League","3rd","Manchester City",30,30.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e2716bd0","2017-2018","ENG","1. Premier League","1st","Manchester City",31,27,2175,2491,87.3,35621,7795,1128,1229,91.8,867,963,90,149,226,65.9,11,7.7,3.3,59,198,86,5,215
"e2716bd0","2018-2019","ENG","1. Premier League","1st","Manchester City",32,26.7,1782,2081,85.6,28878,6355,926,1035,89.5,709,800,88.6,126,190,66.3,8,9.4,-1.4,73,137,87,4,189
"e2716bd0","2019-2020","ENG","1. Premier League","2nd","Manchester City",33,20.3,1319,1513,87.2,20971,4208,691,773,89.4,513,557,92.1,85,109,78,10,5.4,4.6,46,89,63,1,140
"e2716bd0","2020-2021","ESP","1. La Liga","5th","Real Sociedad",34,15.5,728,872,83.5,12809,3280,355,404,87.9,268,313,85.6,94,119,79,5,4,1,29,79,50,1,102
"e2716bd0","2021-2022","ESP","1. La Liga","6th","Real Sociedad",35,7.8,336,383,87.7,5618,1033,167,187,89.3,126,141,89.4,32,37,86.5,1,0.9,0.1,9,32,14,0,32
"e27da244","2012-2013","GER","2. 2. Bundesliga","1st","Hertha BSC",19,25.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27da244","2013-2014","GER","1. Bundesliga","11th","Hertha BSC",20,11.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27da244","2014-2015","GER","1. Bundesliga","15th","Hertha BSC",21,24.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27da244","2015-2016","GER","1. Bundesliga","7th","Hertha BSC",22,20.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27da244","2016-2017","GER","1. Bundesliga","6th","Hertha BSC",23,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27da244","2017-2018","GER","1. Bundesliga","16th","Wolfsburg",24,8.1,314,355,88.5,7368,2046,54,61,88.5,196,202,97,63,88,71.6,0,0,0,0,12,0,0,11
"e27da244","2018-2019","GER","1. Bundesliga","6th","Wolfsburg",25,29,1491,1728,86.3,40280,11323,170,205,82.9,802,881,91,513,624,82.2,2,1,1,3,117,4,0,132
"e27da244","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",26,24.7,990,1189,83.3,24795,7878,184,219,84,532,601,88.5,267,347,76.9,1,0.5,0.5,4,62,4,0,80
"e27da244","2020-2021","GER","1. Bundesliga","4th","Wolfsburg",27,30.8,1584,1869,84.8,39489,11502,255,295,86.4,893,980,91.1,421,569,74,0,0.5,-0.5,5,114,6,0,123
"e27da244","2021-2022","GER","1. Bundesliga","13th","Wolfsburg",28,12.2,696,805,86.5,16647,5308,139,152,91.4,407,433,94,146,205,71.2,1,0.3,0.7,3,54,6,1,51
"e27de4fa","2016-2017","GER","Jr. U17 Bundesliga","9th","Köln U17",15,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27de4fa","2017-2018","GER","Jr. U17 Bundesliga","14th","Köln U17",16,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27de4fa","2017-2018","GER","Jr. U19 Bundesliga","10th","Köln U19",16,14.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27de4fa","2018-2019","GER","Jr. U19 Bundesliga","8th","Köln U19",17,20.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e27de4fa","2019-2020","GER","1. Bundesliga","14th","Köln",18,14.6,520,733,70.9,10150,5189,218,255,85.5,225,283,79.5,74,172,43,0,0.4,-0.4,8,41,10,3,61
"e27de4fa","2020-2021","GER","1. Bundesliga","16th","Köln",19,12.3,515,669,77,9114,4108,233,265,87.9,218,268,81.3,52,106,49.1,0,1.2,-1.2,12,38,11,7,54
"e27de4fa","2021-2022","GER","1. Bundesliga","8th","Köln",20,0.2,6,12,50,81,44,4,4,100,2,4,50,0,2,0,0,0,0,0,0,0,0,0
"e280527c","2011-2012","AUT","1. Bundesliga","3rd","Admira",17,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
